molecule_chembl_id,pchembl_value
CHEMBL5933155,8.7
CHEMBL5765056,7.55
CHEMBL497803,6.85
CHEMBL5970993,8.52
CHEMBL3936505,6.75
CHEMBL4097369,8.08
CHEMBL5592873,7.61
CHEMBL1828880,4.58
CHEMBL1821876,4.95
CHEMBL1242568,6.5
CHEMBL256529,7.48
CHEMBL5756778,7.25
CHEMBL2312646,4.52
CHEMBL5823446,5.26
CHEMBL4213146,5.41
CHEMBL453336,4.85
CHEMBL4065301,4.21
CHEMBL3754785,7.18
CHEMBL5949488,7.92
CHEMBL3221546,5.07
CHEMBL5785311,5.74
CHEMBL3740385,5.42
CHEMBL5184048,6.9
CHEMBL304414,4.98
CHEMBL2035810,8.48
CHEMBL5843334,7.8
CHEMBL4072048,8.48
CHEMBL4073874,5.92
CHEMBL3219135,7.278
CHEMBL4759031,7.93
CHEMBL5085136,7.78
CHEMBL3959632,7.0833
CHEMBL5972631,5.55
CHEMBL4743998,9.52
CHEMBL3608434,8.17
CHEMBL3676340,7.66
CHEMBL5202381,6.54
CHEMBL311109,8.15
CHEMBL5289859,9.0367
CHEMBL3604921,6.91
CHEMBL136492,5.08
CHEMBL5746224,10.42
CHEMBL1242572,6.12
CHEMBL205966,7.52
CHEMBL5962683,8.7
CHEMBL6006738,5.26
CHEMBL5844546,6.76
CHEMBL5425734,6.89
CHEMBL5523462,6.27
CHEMBL168266,5.55
CHEMBL3921655,6.81
CHEMBL5270693,9.945
CHEMBL1173651,5.49
CHEMBL5077665,6.55
CHEMBL5786982,9.74
CHEMBL5815266,7.57
CHEMBL5632582,5.88
CHEMBL4583858,6.69
CHEMBL6014610,6.29
CHEMBL5196024,7.56
CHEMBL37373,7.115
CHEMBL214798,8.7
CHEMBL5982067,7.6
CHEMBL5566736,9.09
CHEMBL1830258,4.63
CHEMBL2047247,4.58
CHEMBL2087354,6.82
CHEMBL2047245,4.37
CHEMBL1683959,7.19
CHEMBL3287898,5.12
CHEMBL4586581,8.08
CHEMBL4064224,6.755
CHEMBL5971967,5.98
CHEMBL4076363,7.27
CHEMBL5814234,7.34
CHEMBL592240,4.57
CHEMBL5875616,7.96
CHEMBL53404,7.0
CHEMBL6036819,8.22
CHEMBL5984171,6.895
CHEMBL4462395,5.66
CHEMBL5289560,7.03
CHEMBL3237940,5.38
CHEMBL4787698,6.84
CHEMBL330879,5.475
CHEMBL6004855,6.26
CHEMBL5269684,7.33
CHEMBL53850,8.15
CHEMBL5560662,4.22
CHEMBL6055510,6.49
CHEMBL300217,7.7
CHEMBL3904257,7.615
CHEMBL1097368,4.25
CHEMBL87084,5.3
CHEMBL2325101,7.3
CHEMBL5755720,8.7
CHEMBL3979482,7.0
CHEMBL4284413,7.62
CHEMBL287022,5.295
CHEMBL5939963,6.26
CHEMBL5765377,7.77
CHEMBL589832,4.71
CHEMBL5619757,5.455
CHEMBL3735474,6.0
CHEMBL5769390,8.1
CHEMBL437890,8.96
CHEMBL4203804,5.34
CHEMBL3753886,7.01
CHEMBL5821734,5.26
CHEMBL4522240,8.315
CHEMBL169570,6.6
CHEMBL5966730,8.52
CHEMBL5280288,6.15
CHEMBL452717,6.89
CHEMBL402339,7.89
CHEMBL4173470,6.69
CHEMBL4066951,7.0
CHEMBL5565187,7.02
CHEMBL523122,5.15
CHEMBL3604910,5.67
CHEMBL4471235,7.43
CHEMBL3221555,5.3
CHEMBL3087196,7.54
CHEMBL2093928,6.38
CHEMBL1830259,4.58
CHEMBL4750734,7.14
CHEMBL3747570,4.91
CHEMBL4790583,7.6967
CHEMBL3699616,6.19
CHEMBL5630913,7.485
CHEMBL5880754,6.52
CHEMBL160303,7.15
CHEMBL5806894,7.42
CHEMBL542887,6.17
CHEMBL144908,6.3
CHEMBL5565127,7.085
CHEMBL4530987,7.85
CHEMBL5811320,7.55
CHEMBL4750158,7.705
CHEMBL5860484,5.26
CHEMBL5193128,7.68
CHEMBL5905751,7.275
CHEMBL464210,5.7
CHEMBL5208065,8.3
CHEMBL5874605,10.15
CHEMBL5879065,5.97
CHEMBL437885,6.44
CHEMBL5832255,6.49
CHEMBL1916949,4.6
CHEMBL5816578,8.22
CHEMBL5291481,6.99
CHEMBL2324873,6.28
CHEMBL4238771,4.34
CHEMBL584,4.25
CHEMBL461426,7.4
CHEMBL542755,7.7
CHEMBL3934539,6.87
CHEMBL5945723,6.17
CHEMBL380006,7.4
CHEMBL4449898,7.18
CHEMBL6035061,8.045
CHEMBL455434,6.62
CHEMBL4776925,5.08
CHEMBL1630110,7.75
CHEMBL3676364,8.15
CHEMBL1958223,5.05
CHEMBL129824,8.08
CHEMBL383499,7.36
CHEMBL428534,6.3
CHEMBL2029425,8.384
CHEMBL3924787,7.0
CHEMBL6040102,7.05
CHEMBL73301,5.92
CHEMBL3699603,8.26
CHEMBL56132,5.58
CHEMBL1172878,4.68
CHEMBL245798,6.44
CHEMBL1242476,6.68
CHEMBL4094086,7.35
CHEMBL5589715,7.35
CHEMBL234580,6.11
CHEMBL431191,6.07
CHEMBL5568892,5.875
CHEMBL380972,6.4
CHEMBL5769729,8.7
CHEMBL104244,6.68
CHEMBL5860886,6.26
CHEMBL5940517,6.26
CHEMBL5961822,7.89
CHEMBL5939208,6.45
CHEMBL597949,7.83
CHEMBL5824855,8.7
CHEMBL3676382,7.85
CHEMBL438075,4.6
CHEMBL4457447,7.1733
CHEMBL4776073,6.925
CHEMBL1812567,5.06
CHEMBL5880562,7.82
CHEMBL3233784,8.375
CHEMBL1080271,4.11
CHEMBL474323,6.27
CHEMBL4103201,8.61
CHEMBL4218431,7.286
CHEMBL5976089,7.3633
CHEMBL6028850,6.665
CHEMBL5807788,6.61
CHEMBL3671550,7.44
CHEMBL3948661,7.3
CHEMBL367442,6.16
CHEMBL2018756,6.05
CHEMBL4746995,5.5533
CHEMBL126791,9.29
CHEMBL6013340,7.26
CHEMBL3898447,8.26
CHEMBL76444,6.3
CHEMBL3671541,7.01
CHEMBL187431,4.53
CHEMBL333231,7.58
CHEMBL5929586,8.7
CHEMBL5848379,5.26
CHEMBL5085143,8.19
CHEMBL4437599,7.6
CHEMBL5976949,6.5267
CHEMBL115440,6.03
CHEMBL5775621,6.86
CHEMBL1241683,4.0
CHEMBL602645,4.53
CHEMBL53711,7.68
CHEMBL5200988,8.01
CHEMBL5271930,9.39
CHEMBL2448067,7.0
CHEMBL3297891,6.84
CHEMBL4094174,7.015
CHEMBL66101,4.7
CHEMBL5872316,5.26
CHEMBL424375,5.855
CHEMBL5797927,7.82
CHEMBL247127,6.09
CHEMBL4740646,6.68
CHEMBL4062617,5.18
CHEMBL5814408,7.39
CHEMBL514566,8.05
CHEMBL5892735,5.98
CHEMBL36727,8.38
CHEMBL4529308,6.775
CHEMBL4759414,7.29
CHEMBL5276173,6.88
CHEMBL5987649,8.7
CHEMBL322395,5.52
CHEMBL231663,6.0
CHEMBL5399653,9.985
CHEMBL6056699,8.52
CHEMBL4756020,9.02
CHEMBL5854622,8.7
CHEMBL92902,6.94
CHEMBL2348417,7.44
CHEMBL499534,7.2
CHEMBL327725,4.36
CHEMBL6014278,6.84
CHEMBL4288300,7.845
CHEMBL3671511,7.7
CHEMBL5991404,4.9025
CHEMBL1630107,8.6
CHEMBL395591,6.68
CHEMBL4162882,7.25
CHEMBL5743278,5.26
CHEMBL3914159,8.6778
CHEMBL4069003,8.52
CHEMBL5888021,6.52
CHEMBL5870511,8.31
CHEMBL3972168,8.565
CHEMBL3747776,5.22
CHEMBL4779681,6.96
CHEMBL5556531,7.38
CHEMBL2283253,4.89
CHEMBL1958038,5.19
CHEMBL3931038,7.01
CHEMBL4161396,7.14
CHEMBL6046965,8.6967
CHEMBL6056244,8.8133
CHEMBL6047998,6.335
CHEMBL5909666,9.0
CHEMBL5791987,8.57
CHEMBL5890488,7.76
CHEMBL3133752,7.09
CHEMBL3901622,8.03
CHEMBL2437473,4.3267
CHEMBL308645,8.33
CHEMBL1080815,5.57
CHEMBL3663929,8.0229
CHEMBL3671568,7.39
CHEMBL5978427,7.68
CHEMBL394057,7.52
CHEMBL544074,5.96
CHEMBL1812560,5.99
CHEMBL5789285,5.41
CHEMBL1088901,6.72
CHEMBL591040,7.18
CHEMBL4468464,7.92
CHEMBL93461,7.4
CHEMBL5558098,6.66
CHEMBL1172803,5.44
CHEMBL5827799,5.62
CHEMBL544833,6.46
CHEMBL3980622,6.69
CHEMBL4093642,5.31
CHEMBL5870529,8.52
CHEMBL215716,7.8
CHEMBL251123,6.85
CHEMBL5962278,7.625
CHEMBL4062830,7.28
CHEMBL5941317,6.44
CHEMBL4441606,8.295
CHEMBL5172587,6.6525
CHEMBL5991370,5.26
CHEMBL542729,7.0
CHEMBL469355,8.05
CHEMBL4439837,6.35
CHEMBL383760,7.3
CHEMBL5979912,7.45
CHEMBL5934619,8.59
CHEMBL5791250,7.6
CHEMBL5810106,8.52
CHEMBL5781511,5.26
CHEMBL5862356,6.26
CHEMBL5744203,5.76
CHEMBL4225828,6.22
CHEMBL4443413,7.09
CHEMBL5943408,8.4
CHEMBL484108,5.32
CHEMBL5982094,8.305
CHEMBL5920717,5.26
CHEMBL5867430,6.7
CHEMBL6020599,7.09
CHEMBL5562445,6.82
CHEMBL4569508,5.96
CHEMBL461782,4.96
CHEMBL4207316,6.05
CHEMBL201307,6.1
CHEMBL1173667,5.28
CHEMBL57300,5.16
CHEMBL4634499,6.92
CHEMBL113185,5.29
CHEMBL5589706,5.75
CHEMBL5916687,8.22
CHEMBL4087489,4.06
CHEMBL543661,5.52
CHEMBL4082724,6.01
CHEMBL5967377,5.26
CHEMBL2048907,8.15
CHEMBL3671477,7.58
CHEMBL4647073,6.9067
CHEMBL5169900,4.95
CHEMBL3621220,6.99
CHEMBL5273741,7.5
CHEMBL332269,5.36
CHEMBL5761151,8.4
CHEMBL5205022,8.03
CHEMBL4074248,6.54
CHEMBL3742349,5.1
CHEMBL5906808,6.26
CHEMBL1242113,5.19
CHEMBL62756,4.82
CHEMBL2070196,5.56
CHEMBL5414964,7.3
CHEMBL3416622,6.77
CHEMBL5630498,6.835
CHEMBL5284780,8.58
CHEMBL4089863,8.81
CHEMBL2178352,7.6
CHEMBL428777,7.66
CHEMBL3297900,7.13
CHEMBL2316141,5.66
CHEMBL4540138,9.66
CHEMBL6064652,8.4
CHEMBL5889186,8.3
CHEMBL1958032,4.85
CHEMBL1241300,4.0
CHEMBL5765903,7.105
CHEMBL308582,6.26
CHEMBL6001372,7.77
CHEMBL5862663,5.26
CHEMBL1683955,7.77
CHEMBL3939429,7.13
CHEMBL3929002,7.3
CHEMBL6050339,7.92
CHEMBL2337373,6.83
CHEMBL2087361,8.315
CHEMBL249509,6.9
CHEMBL3676381,7.01
CHEMBL63356,6.3
CHEMBL3622655,8.26
CHEMBL305194,7.54
CHEMBL3752248,7.14
CHEMBL1272222,6.915
CHEMBL4090686,8.15
CHEMBL5932750,8.52
CHEMBL293889,5.37
CHEMBL5866695,7.75
CHEMBL4753389,8.07
CHEMBL1242666,6.2
CHEMBL589589,6.12
CHEMBL113985,5.27
CHEMBL383030,4.87
CHEMBL5818903,8.3
CHEMBL2348415,7.12
CHEMBL4582195,7.08
CHEMBL4789811,8.89
CHEMBL1202061,6.0
CHEMBL592200,5.87
CHEMBL5412895,6.24
CHEMBL5408433,6.47
CHEMBL3921555,7.885
CHEMBL5403478,6.88
CHEMBL6038992,7.92
CHEMBL3623282,8.3
CHEMBL599047,9.07
CHEMBL2029436,9.238
CHEMBL2333991,6.9
CHEMBL4072986,6.92
CHEMBL93173,6.77
CHEMBL3971939,8.03
CHEMBL165547,9.25
CHEMBL4084249,7.01
CHEMBL4849859,6.87
CHEMBL3818364,8.0467
CHEMBL3818115,8.13
CHEMBL3586177,5.51
CHEMBL4066118,5.24
CHEMBL379093,7.1
CHEMBL5288957,6.21
CHEMBL5631065,8.315
CHEMBL2385991,6.22
CHEMBL4527630,6.0
CHEMBL5921524,8.665
CHEMBL434063,4.96
CHEMBL5901867,9.0
CHEMBL202556,8.51
CHEMBL2347965,7.1
CHEMBL3934134,6.28
CHEMBL5977553,8.15
CHEMBL5979639,6.26
CHEMBL4092951,8.04
CHEMBL345641,4.0
CHEMBL6037318,6.5614
CHEMBL5780873,8.62
CHEMBL429827,7.07
CHEMBL3736508,6.05
CHEMBL590568,4.63
CHEMBL5881396,7.1
CHEMBL309334,5.56
CHEMBL6030968,6.0767
CHEMBL2048911,8.52
CHEMBL1254364,4.89
CHEMBL4094527,5.7
CHEMBL3759815,7.89
CHEMBL1241776,5.13
CHEMBL185853,6.065
CHEMBL2047248,4.62
CHEMBL1683961,7.47
CHEMBL3752916,6.51
CHEMBL5792698,5.62
CHEMBL398154,6.57
CHEMBL346553,5.21
CHEMBL1958020,5.31
CHEMBL1204305,8.98
CHEMBL3894102,6.56
CHEMBL5203388,6.785
CHEMBL2031310,7.29
CHEMBL3671577,7.5
CHEMBL211003,7.52
CHEMBL5903629,7.26
CHEMBL3623283,8.82
CHEMBL2426377,5.92
CHEMBL4532034,7.3067
CHEMBL5983063,8.7
CHEMBL3805775,6.83
CHEMBL3759356,8.1
CHEMBL3040597,7.81
CHEMBL2426278,7.3333
CHEMBL472544,6.21
CHEMBL4062877,8.116
CHEMBL6026192,8.0467
CHEMBL5998662,7.9467
CHEMBL4527715,6.88
CHEMBL5746879,8.07
CHEMBL5432592,7.28
CHEMBL3961202,6.3925
CHEMBL92985,7.25
CHEMBL5639966,6.475
CHEMBL5807627,5.8
CHEMBL1082012,6.59
CHEMBL2031299,9.29
CHEMBL5846813,8.8
CHEMBL56142,7.01
CHEMBL3775046,6.86
CHEMBL3943512,7.19
CHEMBL4557993,7.34
CHEMBL5873442,8.16
CHEMBL4082000,7.885
CHEMBL3233781,6.505
CHEMBL4794998,8.8767
CHEMBL1242285,6.6
CHEMBL5965776,8.4
CHEMBL3612575,5.24
CHEMBL78700,6.3
CHEMBL3676387,7.7
CHEMBL3604920,5.9833
CHEMBL428039,6.1
CHEMBL5919894,6.5083
CHEMBL5281945,6.17
CHEMBL3739771,7.48
CHEMBL3962032,6.38
CHEMBL5181848,8.02
CHEMBL5093402,7.9833
CHEMBL4078023,7.7
CHEMBL1087055,4.25
CHEMBL1683964,6.92
CHEMBL4578561,7.42
CHEMBL3234737,6.24
CHEMBL4208167,4.9833
CHEMBL166307,8.41
CHEMBL4290355,5.25
CHEMBL3910915,8.12
CHEMBL5612882,4.31
CHEMBL2424799,5.29
CHEMBL3746212,5.38
CHEMBL4469453,5.56
CHEMBL2064391,5.17
CHEMBL5630624,8.135
CHEMBL1683975,6.57
CHEMBL4744207,7.515
CHEMBL6033304,7.6
CHEMBL3968784,8.52
CHEMBL5924448,7.8717
CHEMBL6016272,6.76
CHEMBL113996,4.87
CHEMBL474431,8.52
CHEMBL342792,6.03
CHEMBL3805508,5.1
CHEMBL5902190,7.89
CHEMBL15202,7.17
CHEMBL4078801,6.38
CHEMBL4447289,5.855
CHEMBL3741655,5.59
CHEMBL3797839,4.3
CHEMBL5966530,7.92
CHEMBL4075015,6.625
CHEMBL5766959,8.3
CHEMBL5798489,6.26
CHEMBL5742539,7.96
CHEMBL3133912,4.36
CHEMBL5435735,7.14
CHEMBL5423287,7.48
CHEMBL5440989,7.35
CHEMBL1630578,4.69
CHEMBL2425092,7.25
CHEMBL4525935,6.844
CHEMBL5991165,6.51
CHEMBL5853497,6.51
CHEMBL6017480,6.455
CHEMBL357570,7.585
CHEMBL109631,6.72
CHEMBL5196318,8.22
CHEMBL6028594,7.8
CHEMBL2048903,8.72
CHEMBL5847656,8.7
CHEMBL5206600,6.87
CHEMBL4164936,6.62
CHEMBL5967802,8.22
CHEMBL3754301,6.78
CHEMBL327307,10.14
CHEMBL3922182,8.15
CHEMBL1946845,4.51
CHEMBL474324,6.33
CHEMBL295961,8.4
CHEMBL1812434,5.37
CHEMBL5077776,9.225
CHEMBL5994327,8.05
CHEMBL3674152,8.0133
CHEMBL5865007,6.8433
CHEMBL5592551,5.86
CHEMBL342828,7.85
CHEMBL5172573,9.05
CHEMBL3901943,7.14
CHEMBL524457,7.52
CHEMBL2029698,4.58
CHEMBL5184610,8.87
CHEMBL419409,5.21
CHEMBL5418313,5.69
CHEMBL5741920,8.05
CHEMBL5799073,5.26
CHEMBL4522613,5.79
CHEMBL5192155,7.87
CHEMBL3085375,7.48
CHEMBL5898177,9.0
CHEMBL5803150,7.38
CHEMBL2325105,5.25
CHEMBL60472,5.44
CHEMBL5591745,6.525
CHEMBL6036871,7.37
CHEMBL186580,6.31
CHEMBL310827,8.3
CHEMBL3740907,6.0433
CHEMBL541586,7.55
CHEMBL5763689,7.6
CHEMBL6012249,6.478
CHEMBL5282118,7.44
CHEMBL5280589,7.175
CHEMBL3360605,8.84
CHEMBL6028585,7.92
CHEMBL50,5.44
CHEMBL5871673,8.1975
CHEMBL6024052,8.085
CHEMBL6019942,7.29
CHEMBL3088222,5.59
CHEMBL501256,4.03
CHEMBL5612541,4.86
CHEMBL4062178,8.15
CHEMBL4215164,5.49
CHEMBL5943525,5.86
CHEMBL3344215,7.97
CHEMBL3344220,7.87
CHEMBL3344209,7.75
CHEMBL4104950,7.66
CHEMBL3233762,5.37
CHEMBL4277912,8.48
CHEMBL4474196,7.56
CHEMBL5798721,7.26
CHEMBL5935248,6.26
CHEMBL5751497,6.76
CHEMBL5898708,6.76
CHEMBL3917294,6.28
CHEMBL6054692,10.48
CHEMBL3671519,7.41
CHEMBL3612596,6.8
CHEMBL4476544,8.4
CHEMBL5178707,8.53
CHEMBL3357645,8.19
CHEMBL3357646,8.59
CHEMBL308593,6.64
CHEMBL3353405,5.68
CHEMBL3133896,5.43
CHEMBL1812559,5.29
CHEMBL3217993,7.48
CHEMBL328691,7.92
CHEMBL5940905,8.7
CHEMBL3906330,6.52
CHEMBL5980602,7.3567
CHEMBL5188272,7.72
CHEMBL2324870,6.28
CHEMBL179451,7.58
CHEMBL3633152,8.225
CHEMBL5269747,7.59
CHEMBL4439066,6.3
CHEMBL131715,5.16
CHEMBL5570611,5.79
CHEMBL388286,5.4
CHEMBL5959742,7.1475
CHEMBL1242202,6.57
CHEMBL3671570,8.15
CHEMBL5955109,8.22
CHEMBL128987,7.965
CHEMBL5949763,7.89
CHEMBL257478,5.7
CHEMBL5864002,8.22
CHEMBL202360,8.8
CHEMBL3671529,7.05
CHEMBL3671506,7.6
CHEMBL5766528,8.275
CHEMBL334439,5.16
CHEMBL411897,7.55
CHEMBL5854469,8.4
CHEMBL5185287,6.355
CHEMBL1202473,6.52
CHEMBL1173652,5.11
CHEMBL2112370,6.88
CHEMBL419501,7.07
CHEMBL2112369,6.71
CHEMBL1945645,4.74
CHEMBL4075530,8.05
CHEMBL3425671,5.704
CHEMBL597950,7.62
CHEMBL3671484,8.22
CHEMBL2283249,4.99
CHEMBL3671549,7.11
CHEMBL5856323,6.76
CHEMBL5420820,8.44
CHEMBL5976861,6.26
CHEMBL5583656,9.18
CHEMBL6030509,8.7
CHEMBL5748623,8.3
CHEMBL5945047,8.7
CHEMBL5857633,6.26
CHEMBL2064386,6.85
CHEMBL1645475,6.89
CHEMBL1714813,9.0
CHEMBL3806200,7.44
CHEMBL5968479,6.7314
CHEMBL3633141,8.02
CHEMBL1448,4.98
CHEMBL5894059,7.175
CHEMBL5843126,8.05
CHEMBL5861063,7.4125
CHEMBL3745929,4.57
CHEMBL5862301,7.1
CHEMBL3219504,6.23
CHEMBL3612592,6.85
CHEMBL501050,6.2
CHEMBL1946844,4.89
CHEMBL1928291,8.26
CHEMBL4458843,7.945
CHEMBL3416438,7.28
CHEMBL5419641,5.45
CHEMBL4098967,8.56
CHEMBL1828863,5.82
CHEMBL4556670,6.36
CHEMBL4202413,5.5267
CHEMBL5593561,8.37
CHEMBL5995996,5.62
CHEMBL5794503,8.15
CHEMBL5269375,7.75
CHEMBL5741017,6.52
CHEMBL1645466,8.0
CHEMBL5176920,8.96
CHEMBL5090133,5.12
CHEMBL1271950,6.14
CHEMBL395883,6.37
CHEMBL461140,5.48
CHEMBL4557318,5.33
CHEMBL3671516,6.96
CHEMBL1204360,7.49
CHEMBL169467,5.47
CHEMBL3671512,7.54
CHEMBL3092309,6.565
CHEMBL2087357,8.15
CHEMBL5957373,5.64
CHEMBL93784,7.19
CHEMBL3098325,6.05
CHEMBL4127317,9.52
CHEMBL5754849,8.27
CHEMBL6059204,6.3367
CHEMBL2336355,5.29
CHEMBL162034,8.96
CHEMBL3237944,5.68
CHEMBL5204970,8.51
CHEMBL77803,6.3
CHEMBL5773929,8.4
CHEMBL6052762,7.36
CHEMBL4214496,6.1
CHEMBL4213519,6.25
CHEMBL215171,7.58
CHEMBL5876618,8.7
CHEMBL6039443,5.815
CHEMBL5193247,8.3933
CHEMBL150280,6.58
CHEMBL309682,5.27
CHEMBL4460897,5.06
CHEMBL4795878,7.575
CHEMBL4786787,7.575
CHEMBL6015440,8.52
CHEMBL433520,8.34
CHEMBL3758768,7.85
CHEMBL5179495,6.7967
CHEMBL3936761,7.79
CHEMBL3973435,7.675
CHEMBL6049568,8.52
CHEMBL3918367,5.395
CHEMBL4443483,7.57
CHEMBL5558907,6.82
CHEMBL4075917,8.49
CHEMBL5990162,7.89
CHEMBL1272324,7.04
CHEMBL591213,5.04
CHEMBL7939,6.16
CHEMBL5282535,5.04
CHEMBL3235201,5.76
CHEMBL5631426,7.46
CHEMBL5208369,6.03
CHEMBL5571416,9.27
CHEMBL4113919,7.89
CHEMBL3234753,7.52
CHEMBL1947046,4.04
CHEMBL3678952,8.6
CHEMBL5870210,6.86
CHEMBL4515526,8.22
CHEMBL5411378,7.14
CHEMBL6030624,7.6
CHEMBL603968,5.23
CHEMBL2031308,8.66
CHEMBL6007714,7.5167
CHEMBL3753623,6.99
CHEMBL3985004,7.0
CHEMBL5854281,5.7825
CHEMBL5207949,8.44
CHEMBL5870141,8.7
CHEMBL5196064,4.2
CHEMBL5885359,8.7
CHEMBL5822544,5.21
CHEMBL4084248,6.515
CHEMBL5203784,6.52
CHEMBL6002036,7.96
CHEMBL6011359,7.825
CHEMBL7699,4.23
CHEMBL598377,8.51
CHEMBL1929308,5.13
CHEMBL475594,8.7
CHEMBL4286943,5.55
CHEMBL5941741,8.05
CHEMBL5288582,6.57
CHEMBL4558324,8.015
CHEMBL5773851,6.26
CHEMBL3938794,7.29
CHEMBL214689,7.6
CHEMBL5893107,7.745
CHEMBL57366,6.35
CHEMBL4551557,6.23
CHEMBL1934625,8.15
CHEMBL31419,8.36
CHEMBL4549295,4.91
CHEMBL5203543,7.81
CHEMBL1958025,5.09
CHEMBL2448065,6.52
CHEMBL3921129,7.87
CHEMBL5777631,9.0
CHEMBL5957593,6.95
CHEMBL246489,6.31
CHEMBL3960911,6.29
CHEMBL2148050,8.17
CHEMBL4792279,6.73
CHEMBL3741473,8.14
CHEMBL572028,6.2
CHEMBL3983201,7.3
CHEMBL56802,8.32
CHEMBL5942609,9.46
CHEMBL3416619,5.86
CHEMBL5805206,8.22
CHEMBL4763697,6.49
CHEMBL3633932,7.46
CHEMBL1958214,5.78
CHEMBL1090350,8.1
CHEMBL5853228,5.17
CHEMBL5951245,9.765
CHEMBL5809880,8.52
CHEMBL3919447,7.745
CHEMBL4077064,6.06
CHEMBL5770582,9.0
CHEMBL3899216,6.89
CHEMBL5962327,7.17
CHEMBL4778894,9.15
CHEMBL2148047,7.25
CHEMBL5759524,7.35
CHEMBL3622674,8.48
CHEMBL1240566,5.54
CHEMBL489083,5.34
CHEMBL5976416,8.52
CHEMBL589830,5.83
CHEMBL4068839,8.28
CHEMBL399953,7.89
CHEMBL373025,6.31
CHEMBL5975399,8.22
CHEMBL3671488,7.23
CHEMBL5867757,8.31
CHEMBL6046442,7.82
CHEMBL3622666,8.19
CHEMBL4078182,7.54
CHEMBL5979555,7.7
CHEMBL5933314,6.74
CHEMBL3219502,6.31
CHEMBL3798658,4.82
CHEMBL1173794,5.41
CHEMBL566337,7.4
CHEMBL4070640,7.56
CHEMBL3671493,8.0
CHEMBL5793789,7.8
CHEMBL3360610,9.24
CHEMBL4225166,8.64
CHEMBL279035,4.05
CHEMBL3655336,9.0
CHEMBL249919,7.85
CHEMBL3234865,4.88
CHEMBL5742380,7.16
CHEMBL6003270,8.575
CHEMBL328704,7.92
CHEMBL3775148,6.29
CHEMBL5954592,7.46
CHEMBL1958030,4.97
CHEMBL3671489,7.96
CHEMBL5284486,7.7
CHEMBL4794670,8.3667
CHEMBL6040882,8.4
CHEMBL1242110,5.43
CHEMBL3133821,6.57
CHEMBL2029434,8.938
CHEMBL206280,5.39
CHEMBL3950630,8.17
CHEMBL564829,5.51
CHEMBL5219777,8.51
CHEMBL324926,6.48
CHEMBL6060232,7.55
CHEMBL3353398,4.24
CHEMBL3353397,4.51
CHEMBL490987,6.0
CHEMBL5980340,8.52
CHEMBL94275,6.0
CHEMBL3893822,8.0
CHEMBL5427045,5.71
CHEMBL213818,7.62
CHEMBL442938,7.25
CHEMBL4557772,8.22
CHEMBL3963403,8.16
CHEMBL5568705,7.4
CHEMBL3671502,8.4
CHEMBL1928890,5.25
CHEMBL4082764,6.635
CHEMBL257411,6.44
CHEMBL4751768,6.62
CHEMBL5990498,5.26
CHEMBL1683952,4.66
CHEMBL5281486,5.38
CHEMBL5797069,7.75
CHEMBL5856814,9.0133
CHEMBL5794447,8.15
CHEMBL3647420,8.292
CHEMBL3647417,7.4333
CHEMBL207584,7.52
CHEMBL208292,8.0
CHEMBL4177348,7.01
CHEMBL1828881,4.41
CHEMBL121405,5.83
CHEMBL4753008,6.05
CHEMBL6060270,8.7
CHEMBL544067,5.96
CHEMBL5403588,7.0
CHEMBL4438905,6.4
CHEMBL5983676,6.26
CHEMBL3344212,7.11
CHEMBL514771,4.97
CHEMBL424853,5.57
CHEMBL5892301,6.2157
CHEMBL3612594,7.7
CHEMBL5072451,8.21
CHEMBL5864323,8.52
CHEMBL5985220,6.76
CHEMBL4587847,7.9
CHEMBL4068047,8.7
CHEMBL461811,6.4
CHEMBL4747893,7.0067
CHEMBL5809604,8.3
CHEMBL5845171,8.8767
CHEMBL4443805,5.9
CHEMBL4786003,5.38
CHEMBL1958026,4.77
CHEMBL3216254,5.72
CHEMBL5801676,5.41
CHEMBL5786240,7.1875
CHEMBL5986263,8.7
CHEMBL51320,5.69
CHEMBL6062319,6.62
CHEMBL5286014,7.19
CHEMBL3740492,5.29
CHEMBL4746377,7.195
CHEMBL5208679,6.61
CHEMBL5435941,7.24
CHEMBL5271106,7.3
CHEMBL4218052,5.0733
CHEMBL3989868,6.35
CHEMBL1958021,5.46
CHEMBL6017760,8.15
CHEMBL5982923,5.79
CHEMBL507821,7.1
CHEMBL5285052,9.1933
CHEMBL4080934,7.885
CHEMBL3085378,5.92
CHEMBL5206476,5.28
CHEMBL2420866,8.3
CHEMBL4093114,6.95
CHEMBL3628791,5.53
CHEMBL5087139,7.21
CHEMBL4087383,5.8
CHEMBL3975710,6.0
CHEMBL154080,4.36
CHEMBL5928387,8.7
CHEMBL4445265,7.045
CHEMBL5567814,6.21
CHEMBL5946968,8.1
CHEMBL3219506,6.1
CHEMBL3612578,5.92
CHEMBL3218000,7.11
CHEMBL5563369,6.66
CHEMBL2148051,8.01
CHEMBL309075,5.27
CHEMBL5885084,8.05
CHEMBL3604925,5.94
CHEMBL5962503,5.26
CHEMBL497184,6.94
CHEMBL4092990,7.575
CHEMBL4091991,6.065
CHEMBL5271803,9.275
CHEMBL5633094,7.01
CHEMBL352954,6.3
CHEMBL4744985,9.0867
CHEMBL3671485,7.85
CHEMBL3297897,7.38
CHEMBL52076,6.96
CHEMBL5287962,5.38
CHEMBL209343,8.4
CHEMBL5563885,7.128
CHEMBL5915322,7.225
